gadmid,dslr_med,lsl_med,n_seg_ir,var_med
5388,0.016583412865642466,0.43300001819928485,3,0.4495834310649273
5389,0.012750240914057964,0.43800002336502075,2,0.4507502642790787
5390,0.01199999451637268,0.4360000193119049,2,0.4480000138282776
5391,0.01199999451637268,0.4360000193119049,1,0.4480000138282776
5392,0.016249998472630978,0.43050001561641693,2,0.4467500140890479
5395,0.012750240914057964,0.43800002336502075,1,0.4507502642790787
5396,0.01199999451637268,0.4360000193119049,1,0.4480000138282776
5397,0.016583412865642466,0.43300001819928485,3,0.4495834310649273
5398,0.01649999525398016,0.4360000193119049,1,0.45250001456588507
5399,0.012750240914057964,0.43800002336502075,2,0.4507502642790787
5400,0.01525007714067276,0.43666668732961017,3,0.45191676447028295
5401,0.01199999451637268,0.4360000193119049,1,0.4480000138282776
5402,0.01199999451637268,0.4360000193119049,1,0.4480000138282776
5403,0.01199999451637268,0.4360000193119049,1,0.4480000138282776
5404,0.01895005012592301,0.4276000142097473,5,0.4465500643356703
5405,0.012750240914057964,0.43800002336502075,2,0.4507502642790787
5406,0.01199999451637268,0.4360000193119049,2,0.4480000138282776
5407,0.012750240914057964,0.43800002336502075,2,0.4507502642790787
5408,0.01649999525398016,0.4360000193119049,2,0.45250001456588507
5409,0.01199999451637268,0.4360000193119049,2,0.4480000138282776
5411,0.01199999451637268,0.4360000193119049,2,0.4480000138282776
5412,0.012750240914057964,0.43800002336502075,2,0.4507502642790787
5413,0.012750240914057964,0.43800002336502075,2,0.4507502642790787
5414,0.012750240914057964,0.43800002336502075,3,0.4507502642790787
5415,0.01199999451637268,0.4360000193119049,3,0.4480000138282776
5416,0.010166659330328306,0.44050002098083496,3,0.45066668031116325
5417,0.00833332414428393,0.445000022649765,3,0.45333334679404896
5418,0.00833332414428393,0.445000022649765,3,0.45333334679404896
5419,0.010166659330328306,0.44050002098083496,3,0.45066668031116325
5420,0.006499988958239555,0.44950002431869507,2,0.4560000132769346
5421,0.006499988958239555,0.44950002431869507,2,0.4560000132769346
5422,0.01525007714067276,0.43666668732961017,3,0.45191676447028295
5424,0.01199999451637268,0.4360000193119049,2,0.4480000138282776
5425,0.01525007714067276,0.43666668732961017,3,0.45191676447028295
5426,-0.04850000515580177,0.5055000185966492,2,0.4570000134408474
5604,-0.011500013992190361,0.518500030040741,1,0.5070000160485506
5629,-0.011500013992190361,0.518500030040741,1,0.5070000160485506
5654,-0.011500013992190361,0.518500030040741,1,0.5070000160485506
5696,-0.011500013992190361,0.518500030040741,2,0.5070000160485506
5705,-0.011500013992190361,0.518500030040741,1,0.5070000160485506
5767,-0.011500013992190361,0.518500030040741,1,0.5070000160485506
5771,-0.011500013992190361,0.518500030040741,2,0.5070000160485506
5794,-0.011500013992190361,0.518500030040741,1,0.5070000160485506
5795,-0.011500013992190361,0.518500030040741,1,0.5070000160485506
5806,-0.011500013992190361,0.518500030040741,2,0.5070000160485506
5808,-0.011500013992190361,0.518500030040741,1,0.5070000160485506
5815,-0.011500013992190361,0.518500030040741,1,0.5070000160485506
5840,-0.011500013992190361,0.518500030040741,1,0.5070000160485506
5862,-0.011500013992190361,0.518500030040741,1,0.5070000160485506
5991,-0.011500013992190361,0.518500030040741,1,0.5070000160485506
6084,-0.011500013992190361,0.518500030040741,1,0.5070000160485506
6144,-0.05766668915748596,0.8143333792686462,3,0.7566666901111603
6148,-0.0632500063095774,0.785000034740993,14,0.7217500284314156
6162,-0.046345343780517634,0.5178453586667777,2,0.4715000148862601
6165,-0.046345343780517634,0.5178453586667777,2,0.4715000148862601
6167,-0.045999991707503796,0.5180000066757202,1,0.4720000149682164
6168,-0.04669069585353147,0.5176907106578351,2,0.47100001480430365
6196,-0.045999991707503796,0.5180000066757202,1,0.4720000149682164
6209,-0.046345343780517634,0.5178453586667777,2,0.4715000148862601
6212,-0.04669069585353147,0.5176907106578351,3,0.47100001480430365
6213,-0.045999991707503796,0.5180000066757202,1,0.4720000149682164
6214,-0.04655255502432594,0.5177525698614122,5,0.47120001483708623
6215,-0.04669069585353147,0.5176907106578351,2,0.47100001480430365
6217,-0.04669069585353147,0.5176907106578351,1,0.47100001480430365
6219,-0.045999991707503796,0.5180000066757202,1,0.4720000149682164
6220,-0.04669069585353147,0.5176907106578351,1,0.47100001480430365
6221,-0.04646046113818891,0.5177938093304635,3,0.47133334819227457
6222,-0.046345343780517634,0.5178453586667777,2,0.4715000148862601
6224,-0.04669069585353147,0.5176907106578351,1,0.47100001480430365
6225,-0.04669069585353147,0.5176907106578351,3,0.47100001480430365
6226,0.0339999720454216,0.5010000467300415,1,0.5350000187754631
6757,-0.06700000166893005,0.5450000166893005,2,0.4780000150203705
6797,0.018499984871596098,0.45600003004074097,1,0.47450001491233706
6953,-0.04899999871850014,0.492000013589859,1,0.44300001487135887
6988,-0.051000017672777176,0.48600003123283386,1,0.4350000135600567
7072,-0.055000023916363716,0.5110000371932983,1,0.4560000132769346
7078,-0.05629999805241823,0.5120000123977662,5,0.4557000143453479
7162,-0.05000001937150955,0.48600003123283386,2,0.4360000118613243
7167,-0.054322154598931444,0.49961387654952705,6,0.44529172195059563
7171,-0.056000007316470146,0.503000020980835,1,0.4470000136643648
7189,-0.055999988690018654,0.5090000033378601,1,0.45300001464784145
7198,-0.05300000309944153,0.49400001764297485,1,0.4410000145435333
7200,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7206,-0.056375000393018126,0.5127500146627426,4,0.4563750142697245
7207,-0.05599999576807022,0.5094000101089478,5,0.4534000143408775
7214,-0.053500027395784855,0.5060000419616699,1,0.45250001456588507
7215,-0.05675001163035631,0.5072500258684158,2,0.4505000142380595
7218,-0.05725001823157072,0.5067500323057175,4,0.44950001407414675
7220,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7229,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7233,-0.05441660668825108,0.4986667037010193,3,0.4442500970127682
7236,-0.05412489341758189,0.4975000321865082,2,0.4433751387689263
7239,-0.053249753605574324,0.49400001764297485,1,0.44075026403740053
7242,-0.053249753605574324,0.49400001764297485,1,0.44075026403740053
7248,-0.053249753605574324,0.49400001764297485,1,0.44075026403740053
7249,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7250,-0.053249753605574324,0.49400001764297485,1,0.44075026403740053
7251,-0.053249753605574324,0.49400001764297485,1,0.44075026403740053
7262,-0.04899999871850014,0.492000013589859,1,0.44300001487135887
7280,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7291,-0.05311112085150348,0.49255557854970294,9,0.43944445769819945
7295,-0.05250001698732376,0.48850002884864807,2,0.4360000118613243
7298,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7314,-0.05250001698732376,0.48850002884864807,3,0.4360000118613243
7320,-0.05450000520795584,0.4985000193119049,2,0.44400001410394907
7326,-0.056000007316470146,0.503000020980835,2,0.4470000136643648
7327,-0.056000007316470146,0.503000020980835,3,0.4470000136643648
7332,-0.0515000174442927,0.4868333637714386,3,0.4353333463271459
7333,-0.05121641893684856,0.49059155705012375,2,0.4393751381132752
7334,-0.05225001368671656,0.4892500266432762,4,0.43700001295655966
7338,-0.056000007316470146,0.503000020980835,1,0.4470000136643648
7345,-0.05200001038610935,0.49000002443790436,2,0.438000014051795
7347,-0.05200001038610935,0.49000002443790436,2,0.438000014051795
7350,-0.05256182856063037,0.5027285094107189,3,0.45016668085008854
7354,-0.04900001361966133,0.484000027179718,1,0.4350000135600567
7358,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7424,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7436,-0.05099998600780964,0.5,1,0.44900001399219036
7437,-0.05099998600780964,0.5,1,0.44900001399219036
7438,-0.05099998600780964,0.5,1,0.44900001399219036
7445,-0.04899999871850014,0.492000013589859,1,0.44300001487135887
7487,-0.05175001733005047,0.48725003004074097,2,0.4355000127106905
7488,-0.05175001733005047,0.48725003004074097,2,0.4355000127106905
7489,-0.0515000174442927,0.4868333637714386,3,0.4353333463271459
7494,-0.056000007316470146,0.503000020980835,3,0.4470000136643648
7537,-0.05175001733005047,0.48725003004074097,2,0.4355000127106905
7538,-0.052545551745345184,0.49161223189358905,15,0.43906668014824385
7539,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7540,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7541,-0.051000017672777176,0.48600003123283386,2,0.4350000135600567
7556,-0.049666681637366615,0.4846666951974233,3,0.4350000135600567
7567,-0.04909154894389206,0.48559156181849533,2,0.43650001287460327
7627,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7634,-0.05300001660361886,0.5022500306367874,2,0.44925001403316855
7640,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7641,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7643,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7650,-0.04900001361966133,0.484000027179718,1,0.4350000135600567
7656,-0.0510000076610595,0.4971250221133232,4,0.4461250144522637
7658,-0.05076407991424178,0.4986390937220303,4,0.4478750138077885
7662,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7664,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7668,-0.05076407991424178,0.4986390937220303,4,0.4478750138077885
7675,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7681,-0.051842729102074936,0.5010927431352434,2,0.4492500140331685
7682,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7693,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7699,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7718,-0.05408334297438463,0.5074166903893153,6,0.45333334741493064
7732,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7741,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7745,-0.055000023916363716,0.5110000371932983,1,0.4560000132769346
7750,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7754,-0.05290417910218235,0.5011394874153767,17,0.44823530831319436
7760,-0.052179427819140214,0.5026794420571997,16,0.4505000142380595
7763,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7773,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7781,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7798,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
7833,-0.05416667771836122,0.5035000244776408,3,0.44933334675927955
7844,-0.049000016413629055,0.484500028192997,4,0.4355000117793679
7876,-0.046000007539987564,0.48000001907348633,1,0.43400001153349876
7885,-0.051833330964048706,0.49950001140435535,6,0.44766668044030666
7951,-0.046000007539987564,0.48000001907348633,1,0.43400001153349876
7957,-0.05099998600780964,0.5,2,0.44900001399219036
7966,-0.05099998600780964,0.5,2,0.44900001399219036
7980,-0.05099998600780964,0.5,1,0.44900001399219036
7987,-0.055500030517578125,0.5105000436306,1,0.45500001311302185
7994,-0.05166665092110634,0.5016666650772095,3,0.45000001415610313
8010,-0.050999997183680534,0.49800001084804535,2,0.4470000136643648
8050,-0.05099998600780964,0.5,1,0.44900001399219036
8092,-0.05299998074769974,0.5049999952316284,1,0.4520000144839287
8100,-0.052833323987821736,0.5050000051657358,6,0.4521666811779141
8170,-0.05299998074769974,0.5049999952316284,1,0.4520000144839287
8184,-0.05249998718500137,0.50450000166893,1,0.4520000144839287
8220,-0.046000007539987564,0.48000001907348633,2,0.43400001153349876
8224,-0.04918308426812279,0.48718309645727265,1,0.43800001218914986
8229,-0.05355828006891532,0.4932614659548271,16,0.4397031858859118
8269,-0.04900001361966133,0.4910000264644623,1,0.44200001284480095
8275,-0.04899999871850014,0.492000013589859,1,0.44300001487135887
8291,-0.05299998074769974,0.5049999952316284,1,0.4520000144839287
8309,-0.052333345636725426,0.49800002574920654,9,0.4456666801124811
8317,-0.050999997183680534,0.49800001084804535,2,0.4470000136643648
8389,-0.050000015646219254,0.48500002920627594,2,0.4350000135600567
8476,-0.05425001308321953,0.5037500262260437,2,0.4495000131428242
8480,-0.05425001308321953,0.5037500262260437,2,0.4495000131428242
8515,-0.05425001308321953,0.5037500262260437,2,0.4495000131428242
8610,-0.044000010937452316,0.48266669114430744,3,0.4386666802068551
8649,-0.05200000355641047,0.4933333496252696,3,0.4413333460688591
8750,-0.05000001937150955,0.48600003123283386,1,0.4360000118613243
8870,-0.03250001557171345,0.48850002884864807,1,0.4560000132769346
8881,-0.03250001557171345,0.48850002884864807,3,0.4560000132769346
8973,-0.05000001937150955,0.48600003123283386,1,0.4360000118613243
9029,-0.05000001937150955,0.48600003123283386,1,0.4360000118613243
9184,-0.046000007539987564,0.48000001907348633,1,0.43400001153349876
9308,-0.020562756684209132,0.46813419901366693,7,0.4475714423294578
9330,-0.046000007539987564,0.48000001907348633,2,0.43400001153349876
9388,-0.046000007539987564,0.48000001907348633,2,0.43400001153349876
9400,-0.046000007539987564,0.48000001907348633,1,0.43400001153349876
9473,-0.046000007539987564,0.48000001907348633,2,0.43400001153349876
9493,-0.046000007539987564,0.48000001907348633,1,0.43400001153349876
9520,-0.028000016696751118,0.49525003135204315,2,0.46725001465529203
9530,-0.046000007539987564,0.48000001907348633,1,0.43400001153349876
9535,-0.046000007539987564,0.48000001907348633,1,0.43400001153349876
9567,-0.046000007539987564,0.48000001907348633,2,0.43400001153349876
9599,-0.046000007539987564,0.48000001907348633,2,0.43400001153349876
9607,-0.046000007539987564,0.48000001907348633,1,0.43400001153349876
9718,-0.04300001263618469,0.484000027179718,1,0.4410000145435333
9721,-0.04300001263618469,0.484000027179718,1,0.4410000145435333
9744,-0.04300001263618469,0.484000027179718,2,0.4410000145435333
9759,-0.04300001263618469,0.484000027179718,1,0.4410000145435333
9774,-0.0400000112131238,0.4818333586057027,6,0.4418333473925789
9782,-0.04300001263618469,0.484000027179718,2,0.4410000145435333
9812,-0.04300001263618469,0.484000027179718,2,0.4410000145435333
9830,-0.03090000944212079,0.4956000238656998,10,0.464700014423579
9843,-0.030500025488436222,0.5015000402927399,1,0.47100001480430365
9893,-0.03675000788643956,0.4775000214576721,2,0.44075001357123256
9898,-0.03500001458451152,0.48625002801418304,4,0.4512500134296715
9921,-0.03750001359730959,0.484000027179718,1,0.44650001358240843
9923,-0.03250001557171345,0.48850002884864807,1,0.4560000132769346
10033,-0.036666680593043566,0.48475002745787305,6,0.4480833468648295
10064,-0.033500015176832675,0.48760002851486206,5,0.4541000133380294
10104,-0.03250001557171345,0.48850002884864807,1,0.4560000132769346
10312,-0.033000011617938675,0.4922500252723694,6,0.4592500136544307
10353,-0.02625000663101673,0.49025002121925354,2,0.4640000145882368
10445,-0.025500007905066013,0.48900002241134644,1,0.4635000145062804
10447,-0.025500007905066013,0.48900002241134644,1,0.4635000145062804
10587,-0.025500007905066013,0.48900002241134644,1,0.4635000145062804
10612,-0.030500025488436222,0.5015000402927399,2,0.47100001480430365
10637,-0.025500007905066013,0.48900002241134644,1,0.4635000145062804
10642,-0.025500007905066013,0.48900002241134644,1,0.4635000145062804
10649,-0.030500025488436222,0.5015000402927399,3,0.47100001480430365
10656,-0.025500007905066013,0.48900002241134644,1,0.4635000145062804
10699,-0.028000016696751118,0.49525003135204315,2,0.46725001465529203
10702,-0.030500025488436222,0.5015000402927399,3,0.47100001480430365
10703,-0.025500007905066013,0.48900002241134644,1,0.4635000145062804
10708,-0.028000016696751118,0.49525003135204315,2,0.46725001465529203
10712,-0.030500025488436222,0.5015000402927399,1,0.47100001480430365
10739,-0.030500025488436222,0.5015000402927399,1,0.47100001480430365
10786,-0.030500025488436222,0.5015000402927399,2,0.47100001480430365
10791,-0.030500025488436222,0.5015000402927399,1,0.47100001480430365
10837,-0.025500007905066013,0.48900002241134644,2,0.4635000145062804
10840,-0.02625000337138772,0.4905000180006027,2,0.464250014629215
11168,-0.02575000748038292,0.4827500209212303,2,0.4570000134408474
11191,-0.019343929279595273,0.4658439428620037,2,0.44650001358240843
11218,-0.025000005960464478,0.48000001907348633,1,0.45500001311302185
11261,-0.02621429167421801,0.48989287763834,14,0.463678585964122
11288,-0.0260000117123127,0.4870000258088112,2,0.4610000140964985
11311,-0.02650000900030136,0.4855000227689743,1,0.45900001376867294
11328,-0.02650000900030136,0.4855000227689743,2,0.45900001376867294
11340,-0.02650000900030136,0.4855000227689743,1,0.45900001376867294
11545,-0.025000005960464478,0.48000001907348633,2,0.45500001311302185
11583,-0.025000005960464478,0.48000001907348633,2,0.45500001311302185
11693,-0.022500015795230865,0.47450003027915955,1,0.4520000144839287
11770,-0.013499999884516,0.49650001525878906,1,0.48300001537427306
11806,-0.024900009110569953,0.48040002286434175,10,0.4555000137537718
11857,-0.02050000987946987,0.4715000241994858,1,0.4510000143200159
11892,-0.025000005960464478,0.48000001907348633,1,0.45500001311302185
11937,-0.018000002950429916,0.46400001645088196,1,0.44600001350045204
11958,-0.020333341012398403,0.46900002161661786,3,0.44866668060421944
11962,-0.018000002950429916,0.46400001645088196,1,0.44600001350045204
12028,-0.018000002950429916,0.46400001645088196,1,0.44600001350045204
12044,-0.019791904722650393,0.4664585849990443,3,0.4466666802763939
12098,-0.015500001609325409,0.4935000166296959,2,0.4780000150203705
12214,-0.022500012069940567,0.47950002551078796,1,0.4570000134408474
12241,-0.02499999664723873,0.4830000102519989,2,0.45800001360476017
12257,-0.021412719683348725,0.47041273367553915,5,0.4490000139921904
12498,-0.021593935701995748,0.4710939497761425,4,0.44950001407414675
12626,-0.017500003334134817,0.4905000180006027,2,0.4730000146664679
12819,-0.019250005716457963,0.4897500202059746,2,0.4705000144895166
12923,-0.022500015795230865,0.47450003027915955,1,0.4520000144839287
12950,-0.022500015795230865,0.47450003027915955,1,0.4520000144839287
13056,-0.022500013932585716,0.47700002789497375,2,0.45450001396238804
13060,-0.022500013932585716,0.47700002789497375,2,0.45450001396238804
13080,-0.02150001097470522,0.47550002485513687,2,0.45400001388043165
13161,-0.022500012069940567,0.47950002551078796,1,0.4570000134408474
13240,-0.02150001097470522,0.47550002485513687,2,0.45400001388043165
13250,-0.02050000987946987,0.4715000241994858,2,0.4510000143200159
13257,-0.02150001283735037,0.47300002723932266,4,0.4515000144019723
13262,-0.02150001097470522,0.47550002485513687,2,0.45400001388043165
13281,-0.02050000987946987,0.4715000241994858,1,0.4510000143200159
13305,-0.02050000987946987,0.4715000241994858,1,0.4510000143200159
13316,-0.02050000987946987,0.4715000241994858,1,0.4510000143200159
13327,-0.02050000987946987,0.4715000241994858,1,0.4510000143200159
13353,-0.02050000987946987,0.4715000241994858,2,0.4510000143200159
13451,-0.012000033631920815,0.5100000500679016,1,0.4980000164359808
13492,-0.013499999884516,0.49650001525878906,1,0.48300001537427306
13493,-0.013499999884516,0.49650001525878906,1,0.48300001537427306
13687,-0.022600003331899644,0.4790000170469284,5,0.45640001371502875
13699,-0.017500003334134817,0.4905000180006027,1,0.4730000146664679
13793,-0.02499999664723873,0.4830000102519989,2,0.45800001360476017
13920,-0.02125000674277544,0.4787500202655792,2,0.4575000135228038
13933,-0.017500003334134817,0.4905000180006027,1,0.4730000146664679
13983,-0.005499996244907379,0.5315000116825104,1,0.526000015437603
14012,-0.01750001683831215,0.47450003027915955,1,0.4570000134408474
14013,-0.02125000674277544,0.4787500202655792,2,0.4575000135228038
14017,-0.017500003334134817,0.4905000180006027,2,0.4730000146664679
14141,-0.02125000674277544,0.4787500202655792,2,0.4575000135228038
14149,-0.02499999664723873,0.4830000102519989,1,0.45800001360476017
14204,-0.01983333984389901,0.4895000209410985,3,0.4696666810971995
14231,-0.01750001683831215,0.47450003027915955,1,0.4570000134408474
14235,-0.013499999884516,0.49650001525878906,2,0.48300001537427306
14239,-0.013499999884516,0.49650001525878906,1,0.48300001537427306
14394,-0.017500003334134817,0.4905000180006027,2,0.4730000146664679
14395,-0.017500003334134817,0.4905000180006027,1,0.4730000146664679
14401,-0.01750001683831215,0.47450003027915955,1,0.4570000134408474
14426,-0.017500003334134817,0.4905000180006027,1,0.4730000146664679
14487,-0.016166668850928545,0.49250001708666485,3,0.4763333482357363
14502,-0.017500003334134817,0.4905000180006027,1,0.4730000146664679
14537,-0.019250005716457963,0.4897500202059746,2,0.4705000144895166
14538,-0.01925001246854663,0.481750026345253,2,0.46250001387670636
14552,-0.017500003334134817,0.4905000180006027,1,0.4730000146664679
14563,-0.017500003334134817,0.4905000180006027,1,0.4730000146664679
14578,-0.02100000809878111,0.48900002241134644,1,0.4680000143125653
14620,-0.013499999884516,0.49650001525878906,1,0.48300001537427306
14627,-0.017500003334134817,0.4905000180006027,2,0.4730000146664679
14636,-0.017500003334134817,0.4905000180006027,2,0.4730000146664679
14654,-0.013499999884516,0.49650001525878906,1,0.48300001537427306
14658,-0.017500003334134817,0.4905000180006027,2,0.4730000146664679
14663,-0.017500003334134817,0.4905000180006027,2,0.4730000146664679
14670,-0.017500003334134817,0.4905000180006027,1,0.4730000146664679
14672,-0.02100000809878111,0.48900002241134644,1,0.4680000143125653
14673,-0.01500000525265932,0.5467500239610672,4,0.5317500187084079
14679,-0.02100000809878111,0.48900002241134644,2,0.4680000143125653
14691,-0.019250005716457963,0.4897500202059746,2,0.4705000144895166
14705,-0.017500003334134817,0.4905000180006027,1,0.4730000146664679
14711,-0.017500003334134817,0.4905000180006027,2,0.4730000146664679
14726,-0.017500003334134817,0.4905000180006027,2,0.4730000146664679
14729,-0.02100000809878111,0.48900002241134644,2,0.4680000143125653
14733,-0.013499999884516,0.49650001525878906,1,0.48300001537427306
14740,-0.017500003334134817,0.4905000180006027,1,0.4730000146664679
14753,-0.009000019170343876,0.5065000355243683,1,0.4975000163540244
14760,-0.015000002575106919,0.49400001764297485,2,0.47900001506786793
14767,-0.010000035166740417,0.5840000510215759,1,0.5740000158548355
14812,-0.013499999884516,0.49650001525878906,2,0.48300001537427306
14813,-0.013499999884516,0.49650001525878906,2,0.48300001537427306
14821,-0.017500003334134817,0.4905000180006027,1,0.4730000146664679
14879,-0.016166668850928545,0.49250001708666485,3,0.4763333482357363
14883,-0.012750016758218408,0.5032500326633453,2,0.49050001590512693
14924,-0.013499999884516,0.49650001525878906,1,0.48300001537427306
15045,-0.010000009555369616,0.5142500251531601,2,0.5042500155977905
15112,-0.007750009186565876,0.4582500234246254,2,0.4505000142380595
15163,-0.014250008389353752,0.5235000252723694,2,0.5092500168830156
15343,-0.010250024497509003,0.5637500435113907,2,0.5535000190138817
15351,-0.013500027358531952,0.5565000474452972,1,0.5430000200867653
15368,-0.007500021159648896,0.5848000407218933,5,0.5773000195622444
15527,-0.00783335417509079,0.5940000414848328,3,0.586166687309742
15547,-0.006000019609928131,0.5940000414848328,2,0.5880000218749046
15551,-0.007000023499131203,0.5915000438690186,4,0.5845000203698874
15564,-0.010000035166740417,0.5840000510215759,1,0.5740000158548355
15577,-0.0068333496650060015,0.5790000359217325,3,0.5721666862567265
15579,-0.010000035166740417,0.5840000510215759,1,0.5740000158548355
15598,-0.009499996900558472,0.5360000133514404,2,0.526500016450882
15602,-0.009333337657153606,0.526166687409083,3,0.5168333497519294
15626,-0.010000035166740417,0.5840000510215759,1,0.5740000158548355
15673,-0.005499996244907379,0.5315000116825104,1,0.526000015437603
15708,-0.007250014692544937,0.5715000331401825,2,0.5642500184476376
15732,-0.010000009555369616,0.5142500251531601,2,0.5042500155977905
15735,-0.010500014759600163,0.46300002932548523,1,0.45250001456588507
15761,-0.009499997831881046,0.4620000123977661,1,0.45250001456588507
15773,-0.004499994218349457,0.5590000152587891,2,0.5545000210404396
15786,-0.004499994218349457,0.5590000152587891,2,0.5545000210404396
15808,-0.004499994218349457,0.5590000152587891,2,0.5545000210404396
15818,-0.004499994218349457,0.5590000152587891,2,0.5545000210404396
15827,-0.004499994218349457,0.5590000152587891,1,0.5545000210404396
15885,-0.004499994218349457,0.5590000152587891,2,0.5545000210404396
15897,-0.009000019170343876,0.5065000355243683,2,0.4975000163540244
15940,-0.011000017635524273,0.4790000319480896,2,0.4680000143125653
15993,-0.005499996244907379,0.5315000116825104,2,0.526000015437603
16050,-0.005499996244907379,0.5315000116825104,2,0.526000015437603
16092,-0.005499996244907379,0.5315000116825104,1,0.526000015437603
16130,-0.006749995052814484,0.5407500118017197,2,0.5340000167489052
16133,-0.005916662514209747,0.5345833450555801,6,0.5286666825413704
16139,-0.006749995052814484,0.5407500118017197,2,0.5340000167489052
16166,-0.009333337657153606,0.526166687409083,3,0.5168333497519294
16224,-0.013000010105315596,0.4865000247955322,4,0.47350001469021663
16280,-0.013000010105315596,0.4865000247955322,2,0.47350001469021663
16281,-0.011000017635524273,0.4790000319480896,1,0.4680000143125653
16297,-0.009499997831881046,0.4620000123977661,1,0.45250001456588507
16307,-0.010500014759600163,0.46300002932548523,2,0.45250001456588507
16309,-0.010500014759600163,0.46300002932548523,1,0.45250001456588507
16410,-0.010500014759600163,0.46300002932548523,1,0.45250001456588507
16415,-0.009499997831881046,0.4620000123977661,1,0.45250001456588507
16416,-0.004700006917119026,0.4537000209093094,5,0.44900001399219036
16425,-0.005750007461756468,0.4555000215768814,2,0.44975001411512494
16488,-0.009499997831881046,0.4620000123977661,1,0.45250001456588507
16491,-0.008250006940215826,0.46250002086162567,2,0.45425001392140985
16496,-0.010500014759600163,0.46300002932548523,2,0.45250001456588507
16511,-0.015000002575106919,0.49400001764297485,1,0.47900001506786793
16589,-0.008852944024564588,0.5221764901105095,17,0.5133235460859449
16630,-0.015000002575106919,0.49400001764297485,1,0.47900001506786793
16636,-0.014500003308057785,0.4755000174045563,2,0.4610000140964985
16653,-0.013333341417213282,0.4766666889190674,3,0.4633333475018541
16661,-0.009499997831881046,0.4620000123977661,1,0.45250001456588507
16662,-0.009499997831881046,0.4620000123977661,1,0.45250001456588507
16663,-0.014500003308057785,0.4755000174045563,2,0.4610000140964985
16664,-0.014500003308057785,0.4755000174045563,1,0.4610000140964985
16665,-0.009499997831881046,0.4620000123977661,1,0.45250001456588507
16668,-0.010500014759600163,0.46300002932548523,1,0.45250001456588507
16678,-0.009499997831881046,0.4620000123977661,1,0.45250001456588507
16685,-0.014500003308057785,0.4755000174045563,1,0.4610000140964985
16687,-0.009499997831881046,0.4620000123977661,1,0.45250001456588507
16695,-0.015000002575106919,0.49400001764297485,1,0.47900001506786793
16716,-0.015000002575106919,0.49400001764297485,2,0.47900001506786793
16736,-0.015000002575106919,0.49400001764297485,1,0.47900001506786793
16753,-0.011000017635524273,0.4790000319480896,2,0.4680000143125653
16759,-0.011000017635524273,0.4790000319480896,1,0.4680000143125653
16768,-0.009499997831881046,0.4620000123977661,1,0.45250001456588507
16780,-0.011250007664784789,0.4658750221133232,4,0.4546250144485384
16783,-0.011000017635524273,0.4790000319480896,2,0.4680000143125653
16808,-0.01016667578369379,0.46266669034957886,3,0.45250001456588507
16812,-0.014500003308057785,0.4755000174045563,1,0.4610000140964985
16825,-0.011000017635524273,0.4790000319480896,2,0.4680000143125653
16839,-0.009499997831881046,0.4620000123977661,1,0.45250001456588507
16846,-0.011000017635524273,0.4790000319480896,1,0.4680000143125653
16848,-0.011000017635524273,0.4790000319480896,1,0.4680000143125653
16850,-0.009499997831881046,0.4620000123977661,1,0.45250001456588507
16855,-0.009499997831881046,0.4620000123977661,1,0.45250001456588507
16856,-0.009499997831881046,0.4620000123977661,1,0.45250001456588507
16857,-0.009499997831881046,0.4620000123977661,1,0.45250001456588507
16860,-0.012750010471791029,0.47725002467632294,2,0.4645000142045319
16874,-0.009499997831881046,0.4620000123977661,1,0.45250001456588507
16881,-0.009499997831881046,0.4620000123977661,1,0.45250001456588507
16886,-0.012750010471791029,0.47725002467632294,2,0.4645000142045319
16908,-0.009499997831881046,0.4620000123977661,1,0.45250001456588507
16920,-0.009499997831881046,0.4620000123977661,1,0.45250001456588507
16923,-0.009499997831881046,0.4620000123977661,1,0.45250001456588507
